"region","value","period","indID","dsID","source","is_number"
"SYR",0,2007,"OH040","dummy_data","dummy_source",1
"SYR",0,2001,"OH040","dummy_data","dummy_source",1
"SYR",0,2004,"OH040","dummy_data","dummy_source",1
"SYR",21382.56,2008,"OH040","dummy_data","dummy_source",1
"SYR",0,2003,"OH040","dummy_data","dummy_source",1
"SYR",656127.9,2014,"OH040","dummy_data","dummy_source",1
"TCD",206325.72,2007,"OH040","dummy_data","dummy_source",1
"TCD",87315.42,2014,"OH040","dummy_data","dummy_source",1
"TCD",39178.5,2010,"OH040","dummy_data","dummy_source",1
"TCD",103564.98,2011,"OH040","dummy_data","dummy_source",1
"TCD",87315.42,2013,"OH040","dummy_data","dummy_source",1
"TCD",214756.2,2009,"OH040","dummy_data","dummy_source",1
"TCD",78860.16,2012,"OH040","dummy_data","dummy_source",1
"TCD",217440.66,2004,"OH040","dummy_data","dummy_source",1
"TCD",39725.1,2001,"OH040","dummy_data","dummy_source",1
"TCD",0,2002,"OH040","dummy_data","dummy_source",1
"TCD",159896.22,2005,"OH040","dummy_data","dummy_source",1
"TCD",17054.16,2000,"OH040","dummy_data","dummy_source",1
"TCD",116798.94,2006,"OH040","dummy_data","dummy_source",1
"TCD",16324.38,2003,"OH040","dummy_data","dummy_source",1
"TCD",220528.08,2008,"OH040","dummy_data","dummy_source",1
"YEM",204737.4,2013,"OH040","dummy_data","dummy_source",1
"YEM",0,2003,"OH040","dummy_data","dummy_source",1
"YEM",220840.92,2012,"OH040","dummy_data","dummy_source",1
"YEM",120929.94,2010,"OH040","dummy_data","dummy_source",1
"YEM",73649.7,2011,"OH040","dummy_data","dummy_source",1
"YEM",22689.72,2008,"OH040","dummy_data","dummy_source",1
"YEM",0,2005,"OH040","dummy_data","dummy_source",1
"YEM",3755.4,2006,"OH040","dummy_data","dummy_source",1
"YEM",0,2002,"OH040","dummy_data","dummy_source",1
"YEM",0,2007,"OH040","dummy_data","dummy_source",1
"YEM",0,2001,"OH040","dummy_data","dummy_source",1
"YEM",0,2004,"OH040","dummy_data","dummy_source",1
"YEM",82859.4,2009,"OH040","dummy_data","dummy_source",1
"YEM",0,2000,"OH040","dummy_data","dummy_source",1
"YEM",204737.4,2014,"OH040","dummy_data","dummy_source",1
"ZWE",101195.94,2012,"OH040","dummy_data","dummy_source",1
"ZWE",319674.06,2002,"OH040","dummy_data","dummy_source",1
"ZWE",117762.96,2007,"OH040","dummy_data","dummy_source",1
"ZWE",103088.46,2013,"OH040","dummy_data","dummy_source",1
"ZWE",86651.28,2010,"OH040","dummy_data","dummy_source",1
"ZWE",222645.66,2003,"OH040","dummy_data","dummy_source",1
"ZWE",113156.34,2000,"OH040","dummy_data","dummy_source",1
"ZWE",190886.94,2005,"OH040","dummy_data","dummy_source",1
"ZWE",80726.46,2006,"OH040","dummy_data","dummy_source",1
"ZWE",163871.34,2011,"OH040","dummy_data","dummy_source",1
"ZWE",97548.6,2008,"OH040","dummy_data","dummy_source",1
"ZWE",59904.66,2001,"OH040","dummy_data","dummy_source",1
"ZWE",225190.14,2004,"OH040","dummy_data","dummy_source",1
"ZWE",148430.4,2009,"OH040","dummy_data","dummy_source",1
"ZWE",103088.46,2014,"OH040","dummy_data","dummy_source",1
"AFG",582109.6,2004,"OH050","dummy_data","dummy_source",1
"AFG",263174,2006,"OH050","dummy_data","dummy_source",1
"AFG",218337.68,2013,"OH050","dummy_data","dummy_source",1
"AFG",582109.6,2009,"OH050","dummy_data","dummy_source",1
"AFG",358984.62,2005,"OH050","dummy_data","dummy_source",1
"AFG",431445.94,2000,"OH050","dummy_data","dummy_source",1
"AFG",493146.04,2011,"OH050","dummy_data","dummy_source",1
"AFG",507722.36,2008,"OH050","dummy_data","dummy_source",1
"AFG",266990.72,2012,"OH050","dummy_data","dummy_source",1
"AFG",471980.76,2010,"OH050","dummy_data","dummy_source",1
"AFG",582109.6,2003,"OH050","dummy_data","dummy_source",1
"AFG",582109.6,2001,"OH050","dummy_data","dummy_source",1
"AFG",218337.68,2014,"OH050","dummy_data","dummy_source",1
"AFG",256577.24,2007,"OH050","dummy_data","dummy_source",1
"AFG",582109.6,2002,"OH050","dummy_data","dummy_source",1
"CAF",14387.74,2010,"OH050","dummy_data","dummy_source",1
"CAF",8007.22,2005,"OH050","dummy_data","dummy_source",1
"CAF",36609.18,2013,"OH050","dummy_data","dummy_source",1
"CAF",6337.46,2004,"OH050","dummy_data","dummy_source",1
"CAF",36609.18,2014,"OH050","dummy_data","dummy_source",1
"CAF",10909.1,2011,"OH050","dummy_data","dummy_source",1
"CAF",863.08,2002,"OH050","dummy_data","dummy_source",1
"CAF",1043.82,2000,"OH050","dummy_data","dummy_source",1
"CAF",24441.96,2007,"OH050","dummy_data","dummy_source",1
"CAF",6056.6,2006,"OH050","dummy_data","dummy_source",1
"CAF",9283.56,2001,"OH050","dummy_data","dummy_source",1
"CAF",8709.86,2012,"OH050","dummy_data","dummy_source",1
"CAF",26288.7,2009,"OH050","dummy_data","dummy_source",1
"CAF",8659.28,2003,"OH050","dummy_data","dummy_source",1
"CAF",17996.82,2008,"OH050","dummy_data","dummy_source",1
"CIV",48728.68,2012,"OH050","dummy_data","dummy_source",1
"CIV",7299.74,2000,"OH050","dummy_data","dummy_source",1
"CIV",62996.7,2005,"OH050","dummy_data","dummy_source",1
"CIV",6292.88,2008,"OH050","dummy_data","dummy_source",1
"CIV",45961.38,2009,"OH050","dummy_data","dummy_source",1
"CIV",67078.76,2010,"OH050","dummy_data","dummy_source",1
"CIV",32461.5,2001,"OH050","dummy_data","dummy_source",1
"CIV",45268.38,2002,"OH050","dummy_data","dummy_source",1
"CIV",28488.46,2007,"OH050","dummy_data","dummy_source",1
"CIV",36561.4,2013,"OH050","dummy_data","dummy_source",1
"CIV",36561.4,2014,"OH050","dummy_data","dummy_source",1
"CIV",91534.38,2011,"OH050","dummy_data","dummy_source",1
"CIV",81519.32,2003,"OH050","dummy_data","dummy_source",1
"CIV",84207.8,2004,"OH050","dummy_data","dummy_source",1
"CIV",61103.52,2006,"OH050","dummy_data","dummy_source",1
"COD",512862.46,2005,"OH050","dummy_data","dummy_source",1
"COD",859956.1,2006,"OH050","dummy_data","dummy_source",1
"COD",571622.94,2000,"OH050","dummy_data","dummy_source",1
"COD",1132120.52,2012,"OH050","dummy_data","dummy_source",1
"COD",745389.82,2001,"OH050","dummy_data","dummy_source",1
"COD",544601.76,2009,"OH050","dummy_data","dummy_source",1
"COD",590605.4,2004,"OH050","dummy_data","dummy_source",1
"COD",610548.88,2007,"OH050","dummy_data","dummy_source",1
"COD",696530.1,2002,"OH050","dummy_data","dummy_source",1
"COD",968106.82,2014,"OH050","dummy_data","dummy_source",1
"COD",829381.78,2010,"OH050","dummy_data","dummy_source",1
"COD",1069714.96,2011,"OH050","dummy_data","dummy_source",1
"COD",547161.58,2003,"OH050","dummy_data","dummy_source",1
"COD",968106.82,2013,"OH050","dummy_data","dummy_source",1
"COD",596521.2,2008,"OH050","dummy_data","dummy_source",1
"COL",117868.22,2014,"OH050","dummy_data","dummy_source",1
"COL",117868.22,2013,"OH050","dummy_data","dummy_source",1
"COL",115062.76,2006,"OH050","dummy_data","dummy_source",1
"COL",166760.76,2011,"OH050","dummy_data","dummy_source",1
"COL",274402.1,2004,"OH050","dummy_data","dummy_source",1
"COL",122998.64,2003,"OH050","dummy_data","dummy_source",1
"COL",86403.44,2000,"OH050","dummy_data","dummy_source",1
"COL",160430.78,2008,"OH050","dummy_data","dummy_source",1
"COL",101335.52,2001,"OH050","dummy_data","dummy_source",1
"COL",83003.94,2007,"OH050","dummy_data","dummy_source",1
"COL",549676.7,2010,"OH050","dummy_data","dummy_source",1
"COL",104416,2002,"OH050","dummy_data","dummy_source",1
"COL",167391.26,2009,"OH050","dummy_data","dummy_source",1
"COL",127864.52,2012,"OH050","dummy_data","dummy_source",1
"COL",137377.08,2005,"OH050","dummy_data","dummy_source",1
"ERI",1864.48,2013,"OH050","dummy_data","dummy_source",1
"ERI",31164.78,2002,"OH050","dummy_data","dummy_source",1
"ERI",14653.94,2011,"OH050","dummy_data","dummy_source",1
"ERI",93529.66,2000,"OH050","dummy_data","dummy_source",1
"ERI",1864.48,2014,"OH050","dummy_data","dummy_source",1
"ERI",2847.36,2012,"OH050","dummy_data","dummy_source",1
"ERI",4394.7,2009,"OH050","dummy_data","dummy_source",1
"ERI",51667.48,2003,"OH050","dummy_data","dummy_source",1
"ERI",10224.48,2006,"OH050","dummy_data","dummy_source",1
"ERI",80405.36,2001,"OH050","dummy_data","dummy_source",1
"ERI",7220.5,2008,"OH050","dummy_data","dummy_source",1
"ERI",0,2010,"OH050","dummy_data","dummy_source",1
"ERI",21714.62,2005,"OH050","dummy_data","dummy_source",1
"ERI",43507.58,2004,"OH050","dummy_data","dummy_source",1
"ERI",7627.18,2007,"OH050","dummy_data","dummy_source",1
"ETH",412342.04,2005,"OH050","dummy_data","dummy_source",1
"ETH",280410.06,2014,"OH050","dummy_data","dummy_source",1
"ETH",264868.34,2009,"OH050","dummy_data","dummy_source",1
"ETH",289591.4,2012,"OH050","dummy_data","dummy_source",1
"ETH",280410.06,2013,"OH050","dummy_data","dummy_source",1
"ETH",1217415.26,2002,"OH050","dummy_data","dummy_source",1
"ETH",193282.3,2010,"OH050","dummy_data","dummy_source",1
"ETH",1325120.7,2000,"OH050","dummy_data","dummy_source",1
"ETH",558193.6,2007,"OH050","dummy_data","dummy_source",1
"ETH",594219.78,2006,"OH050","dummy_data","dummy_source",1
"ETH",471444.14,2008,"OH050","dummy_data","dummy_source",1
"ETH",493790.26,2004,"OH050","dummy_data","dummy_source",1
"ETH",418682,2001,"OH050","dummy_data","dummy_source",1
"ETH",1073790.54,2003,"OH050","dummy_data","dummy_source",1
"ETH",349986.08,2011,"OH050","dummy_data","dummy_source",1
"HTI",50302.66,2005,"OH050","dummy_data","dummy_source",1
"HTI",200657.28,2010,"OH050","dummy_data","dummy_source",1
"HTI",95097.72,2012,"OH050","dummy_data","dummy_source",1
"HTI",47907.16,2007,"OH050","dummy_data","dummy_source",1
"HTI",75485.36,2004,"OH050","dummy_data","dummy_source",1
"HTI",70601.64,2009,"OH050","dummy_data","dummy_source",1
"HTI",60548.68,2013,"OH050","dummy_data","dummy_source",1
"HTI",1951.92,2002,"OH050","dummy_data","dummy_source",1
"HTI",2360.68,2000,"OH050","dummy_data","dummy_source",1
"HTI",0,2001,"OH050","dummy_data","dummy_source",1
"HTI",40867.98,2006,"OH050","dummy_data","dummy_source",1
"HTI",60548.68,2014,"OH050","dummy_data","dummy_source",1
"HTI",93004.76,2011,"OH050","dummy_data","dummy_source",1
"HTI",85472.68,2008,"OH050","dummy_data","dummy_source",1
"HTI",6025.74,2003,"OH050","dummy_data","dummy_source",1
"IDN",4876032.78,2005,"OH050","dummy_data","dummy_source",1
"IDN",612986.98,2004,"OH050","dummy_data","dummy_source",1
"IDN",79124.26,2008,"OH050","dummy_data","dummy_source",1
"IDN",1540605.02,2011,"OH050","dummy_data","dummy_source",1
"IDN",1166166.28,2001,"OH050","dummy_data","dummy_source",1
"IDN",2069149.1,2006,"OH050","dummy_data","dummy_source",1
"IDN",2937092.68,2000,"OH050","dummy_data","dummy_source",1
"IDN",1214264.98,2002,"OH050","dummy_data","dummy_source",1
"IDN",357551.14,2014,"OH050","dummy_data","dummy_source",1
"IDN",1146248.3,2007,"OH050","dummy_data","dummy_source",1
"IDN",843421.88,2010,"OH050","dummy_data","dummy_source",1
"IDN",357551.14,2013,"OH050","dummy_data","dummy_source",1
"IDN",577900.18,2009,"OH050","dummy_data","dummy_source",1
"IDN",702851.58,2003,"OH050","dummy_data","dummy_source",1
"IDN",413782.02,2012,"OH050","dummy_data","dummy_source",1
"KEN",210872.92,2012,"OH050","dummy_data","dummy_source",1
"KEN",136306.68,2010,"OH050","dummy_data","dummy_source",1
"KEN",99037.9,2005,"OH050","dummy_data","dummy_source",1
"KEN",477395.92,2008,"OH050","dummy_data","dummy_source",1
"KEN",147179.38,2002,"OH050","dummy_data","dummy_source",1
"KEN",138444.82,2000,"OH050","dummy_data","dummy_source",1
"KEN",189062.58,2011,"OH050","dummy_data","dummy_source",1
"KEN",132520.38,2003,"OH050","dummy_data","dummy_source",1
"KEN",196405.72,2013,"OH050","dummy_data","dummy_source",1
"KEN",232338.6,2006,"OH050","dummy_data","dummy_source",1
"KEN",277870.36,2007,"OH050","dummy_data","dummy_source",1
"KEN",259664.1,2001,"OH050","dummy_data","dummy_source",1
"KEN",120079.68,2004,"OH050","dummy_data","dummy_source",1
"KEN",233488.28,2009,"OH050","dummy_data","dummy_source",1
"KEN",196405.72,2014,"OH050","dummy_data","dummy_source",1
"LKA",7856.56,2000,"OH050","dummy_data","dummy_source",1
"LKA",69960.84,2004,"OH050","dummy_data","dummy_source",1
"LKA",41974.74,2012,"OH050","dummy_data","dummy_source",1
"LKA",113165.32,2011,"OH050","dummy_data","dummy_source",1
"LKA",33714.92,2013,"OH050","dummy_data","dummy_source",1
"LKA",11645.88,2001,"OH050","dummy_data","dummy_source",1
"LKA",33714.92,2014,"OH050","dummy_data","dummy_source",1
"LKA",166952,2009,"OH050","dummy_data","dummy_source",1
"LKA",216799.04,2005,"OH050","dummy_data","dummy_source",1
"LKA",95050.72,2007,"OH050","dummy_data","dummy_source",1
"LKA",179731.22,2006,"OH050","dummy_data","dummy_source",1
"LKA",30081.44,2003,"OH050","dummy_data","dummy_source",1
"LKA",0,2010,"OH050","dummy_data","dummy_source",1
"LKA",88047.7,2008,"OH050","dummy_data","dummy_source",1
"LKA",25984.74,2002,"OH050","dummy_data","dummy_source",1
"MLI",53395.32,2009,"OH050","dummy_data","dummy_source",1
"MLI",9438.26,2011,"OH050","dummy_data","dummy_source",1
"MLI",1436.64,2001,"OH050","dummy_data","dummy_source",1
"MLI",141761.44,2012,"OH050","dummy_data","dummy_source",1
"MLI",176108.54,2014,"OH050","dummy_data","dummy_source",1
"MLI",31171.32,2010,"OH050","dummy_data","dummy_source",1
"MLI",0,2000,"OH050","dummy_data","dummy_source",1
"MLI",16624.96,2005,"OH050","dummy_data","dummy_source",1
"MLI",2164.68,2003,"OH050","dummy_data","dummy_source",1
"MLI",27426.64,2006,"OH050","dummy_data","dummy_source",1
"MLI",47658.64,2007,"OH050","dummy_data","dummy_source",1
"MLI",176108.54,2013,"OH050","dummy_data","dummy_source",1
"MLI",2804.82,2002,"OH050","dummy_data","dummy_source",1
"MLI",9611.16,2004,"OH050","dummy_data","dummy_source",1
"MLI",40940.02,2008,"OH050","dummy_data","dummy_source",1
"MMR",0,2001,"OH050","dummy_data","dummy_source",1
"MMR",289737.38,2013,"OH050","dummy_data","dummy_source",1
"MMR",44872.08,2004,"OH050","dummy_data","dummy_source",1
"MMR",488465.54,2008,"OH050","dummy_data","dummy_source",1
"MMR",78742.68,2005,"OH050","dummy_data","dummy_source",1
"MMR",202365.08,2011,"OH050","dummy_data","dummy_source",1
"MMR",52725.7,2006,"OH050","dummy_data","dummy_source",1
"MMR",10184.98,2002,"OH050","dummy_data","dummy_source",1
"MMR",77556.68,2009,"OH050","dummy_data","dummy_source",1
"MMR",289737.38,2014,"OH050","dummy_data","dummy_source",1
"MMR",15720.94,2003,"OH050","dummy_data","dummy_source",1
"MMR",56595.42,2010,"OH050","dummy_data","dummy_source",1
"MMR",0,2000,"OH050","dummy_data","dummy_source",1
"MMR",76915.72,2007,"OH050","dummy_data","dummy_source",1
"MMR",412559.18,2012,"OH050","dummy_data","dummy_source",1
"NER",89251.14,2010,"OH050","dummy_data","dummy_source",1
"NER",69608.2,2012,"OH050","dummy_data","dummy_source",1
"NER",144045.84,2005,"OH050","dummy_data","dummy_source",1
"NER",0,2000,"OH050","dummy_data","dummy_source",1
"NER",37571.92,2014,"OH050","dummy_data","dummy_source",1
"NER",55038.2,2009,"OH050","dummy_data","dummy_source",1
"NER",21226.86,2007,"OH050","dummy_data","dummy_source",1
"NER",4958.4,2003,"OH050","dummy_data","dummy_source",1
"NER",44345.92,2006,"OH050","dummy_data","dummy_source",1
"NER",11007.64,2004,"OH050","dummy_data","dummy_source",1
"NER",0,2002,"OH050","dummy_data","dummy_source",1
"NER",24758.96,2011,"OH050","dummy_data","dummy_source",1
"NER",0,2001,"OH050","dummy_data","dummy_source",1
"NER",37571.92,2013,"OH050","dummy_data","dummy_source",1
"NER",33491.8,2008,"OH050","dummy_data","dummy_source",1
"PAK",457080.26,2010,"OH050","dummy_data","dummy_source",1
"PAK",1582803.24,2005,"OH050","dummy_data","dummy_source",1
"PAK",137094.44,2002,"OH050","dummy_data","dummy_source",1
"PAK",477501.22,2001,"OH050","dummy_data","dummy_source",1
"PAK",724724.76,2007,"OH050","dummy_data","dummy_source",1
"PAK",13422.2,2004,"OH050","dummy_data","dummy_source",1
"PAK",1196655.8,2014,"OH050","dummy_data","dummy_source",1
"PAK",1009368.54,2006,"OH050","dummy_data","dummy_source",1
"PAK",782961.56,2009,"OH050","dummy_data","dummy_source",1
"PAK",1056075.78,2012,"OH050","dummy_data","dummy_source",1
"PAK",1156568.38,2011,"OH050","dummy_data","dummy_source",1
"PAK",1196655.8,2013,"OH050","dummy_data","dummy_source",1
"PAK",364767.98,2000,"OH050","dummy_data","dummy_source",1
"PAK",42322.24,2003,"OH050","dummy_data","dummy_source",1
"PAK",228694.66,2008,"OH050","dummy_data","dummy_source",1
"PHL",1231164.12,2013,"OH050","dummy_data","dummy_source",1
"PHL",113666.3,2001,"OH050","dummy_data","dummy_source",1
"PHL",53677.24,2000,"OH050","dummy_data","dummy_source",1
"PHL",68627.2,2005,"OH050","dummy_data","dummy_source",1
"PHL",1231164.12,2014,"OH050","dummy_data","dummy_source",1
"PHL",159849.62,2003,"OH050","dummy_data","dummy_source",1
"PHL",205934.94,2006,"OH050","dummy_data","dummy_source",1
"PHL",310576.7,2011,"OH050","dummy_data","dummy_source",1
"PHL",260718,2004,"OH050","dummy_data","dummy_source",1
"PHL",59177.24,2002,"OH050","dummy_data","dummy_source",1
"PHL",246791.88,2008,"OH050","dummy_data","dummy_source",1
"PHL",788591.48,2009,"OH050","dummy_data","dummy_source",1
"PHL",822083.78,2010,"OH050","dummy_data","dummy_source",1
"PHL",139656.1,2007,"OH050","dummy_data","dummy_source",1
"PHL",709583.04,2012,"OH050","dummy_data","dummy_source",1
"SDN",449099.22,2011,"OH050","dummy_data","dummy_source",1
"SDN",189046.96,2010,"OH050","dummy_data","dummy_source",1
"SDN",279862.76,2013,"OH050","dummy_data","dummy_source",1
"SDN",307856.72,2001,"OH050","dummy_data","dummy_source",1
"SDN",259880.28,2012,"OH050","dummy_data","dummy_source",1
"SDN",245060.86,2003,"OH050","dummy_data","dummy_source",1
"SDN",444215.9,2006,"OH050","dummy_data","dummy_source",1
"SDN",701402.58,2005,"OH050","dummy_data","dummy_source",1
"SDN",351551.32,2002,"OH050","dummy_data","dummy_source",1
"SDN",728618.46,2004,"OH050","dummy_data","dummy_source",1
"SDN",401996.4,2008,"OH050","dummy_data","dummy_source",1
"SDN",412147.82,2007,"OH050","dummy_data","dummy_source",1
"SDN",194298.26,2009,"OH050","dummy_data","dummy_source",1
"SDN",288018.6,2000,"OH050","dummy_data","dummy_source",1
"SDN",279862.76,2014,"OH050","dummy_data","dummy_source",1
"SOM",72269.42,2000,"OH050","dummy_data","dummy_source",1
"SOM",32133.74,2010,"OH050","dummy_data","dummy_source",1
"SOM",53153.46,2005,"OH050","dummy_data","dummy_source",1
"SOM",76309.88,2011,"OH050","dummy_data","dummy_source",1
"SOM",63189.42,2001,"OH050","dummy_data","dummy_source",1
"SOM",72513.08,2006,"OH050","dummy_data","dummy_source",1
"SOM",59679.22,2013,"OH050","dummy_data","dummy_source",1
"SOM",61683.44,2002,"OH050","dummy_data","dummy_source",1
"SOM",53556.24,2003,"OH050","dummy_data","dummy_source",1
"SOM",72349.8,2008,"OH050","dummy_data","dummy_source",1
"SOM",94183.44,2012,"OH050","dummy_data","dummy_source",1
"SOM",112817.26,2007,"OH050","dummy_data","dummy_source",1
"SOM",59679.22,2014,"OH050","dummy_data","dummy_source",1
"SOM",51898.54,2004,"OH050","dummy_data","dummy_source",1
"SOM",73391.88,2009,"OH050","dummy_data","dummy_source",1
"SSD",0,2005,"OH050","dummy_data","dummy_source",1
"SSD",0,2006,"OH050","dummy_data","dummy_source",1
"SSD",0,2010,"OH050","dummy_data","dummy_source",1
"SSD",0,2000,"OH050","dummy_data","dummy_source",1
"SSD",0,2001,"OH050","dummy_data","dummy_source",1
"SSD",97719.22,2012,"OH050","dummy_data","dummy_source",1
"SSD",4060.82,2011,"OH050","dummy_data","dummy_source",1
"SSD",0,2003,"OH050","dummy_data","dummy_source",1
"SSD",0,2008,"OH050","dummy_data","dummy_source",1
"SSD",87601.76,2014,"OH050","dummy_data","dummy_source",1
"SSD",0,2007,"OH050","dummy_data","dummy_source",1
"SSD",0,2002,"OH050","dummy_data","dummy_source",1
"SSD",87601.76,2013,"OH050","dummy_data","dummy_source",1
"SSD",0,2004,"OH050","dummy_data","dummy_source",1
"SSD",0,2009,"OH050","dummy_data","dummy_source",1
"SYR",0,2000,"OH050","dummy_data","dummy_source",1
"SYR",3539.04,2006,"OH050","dummy_data","dummy_source",1
"SYR",9461.86,2011,"OH050","dummy_data","dummy_source",1
"SYR",6836.32,2002,"OH050","dummy_data","dummy_source",1
"SYR",0,2010,"OH050","dummy_data","dummy_source",1
"SYR",0,2005,"OH050","dummy_data","dummy_source",1
"SYR",6507.16,2009,"OH050","dummy_data","dummy_source",1
"SYR",218709.3,2013,"OH050","dummy_data","dummy_source",1
"SYR",185313.62,2012,"OH050","dummy_data","dummy_source",1
"SYR",0,2007,"OH050","dummy_data","dummy_source",1
"SYR",0,2001,"OH050","dummy_data","dummy_source",1
"SYR",0,2004,"OH050","dummy_data","dummy_source",1
"SYR",7127.52,2008,"OH050","dummy_data","dummy_source",1
"SYR",0,2003,"OH050","dummy_data","dummy_source",1
"SYR",218709.3,2014,"OH050","dummy_data","dummy_source",1
"TCD",68775.24,2007,"OH050","dummy_data","dummy_source",1
"TCD",29105.14,2014,"OH050","dummy_data","dummy_source",1
"TCD",13059.5,2010,"OH050","dummy_data","dummy_source",1
"TCD",34521.66,2011,"OH050","dummy_data","dummy_source",1
"TCD",29105.14,2013,"OH050","dummy_data","dummy_source",1
"TCD",71585.4,2009,"OH050","dummy_data","dummy_source",1
"TCD",26286.72,2012,"OH050","dummy_data","dummy_source",1
"TCD",72480.22,2004,"OH050","dummy_data","dummy_source",1
"TCD",13241.7,2001,"OH050","dummy_data","dummy_source",1
"TCD",0,2002,"OH050","dummy_data","dummy_source",1
"TCD",53298.74,2005,"OH050","dummy_data","dummy_source",1
"TCD",5684.72,2000,"OH050","dummy_data","dummy_source",1
"TCD",38932.98,2006,"OH050","dummy_data","dummy_source",1
"TCD",5441.46,2003,"OH050","dummy_data","dummy_source",1
"TCD",73509.36,2008,"OH050","dummy_data","dummy_source",1
"YEM",68245.8,2013,"OH050","dummy_data","dummy_source",1
"YEM",0,2003,"OH050","dummy_data","dummy_source",1
"YEM",73613.64,2012,"OH050","dummy_data","dummy_source",1
"YEM",40309.98,2010,"OH050","dummy_data","dummy_source",1
"YEM",24549.9,2011,"OH050","dummy_data","dummy_source",1
"YEM",7563.24,2008,"OH050","dummy_data","dummy_source",1
"YEM",0,2005,"OH050","dummy_data","dummy_source",1
"YEM",1251.8,2006,"OH050","dummy_data","dummy_source",1
"YEM",0,2002,"OH050","dummy_data","dummy_source",1
"YEM",0,2007,"OH050","dummy_data","dummy_source",1
"YEM",0,2001,"OH050","dummy_data","dummy_source",1
"YEM",0,2004,"OH050","dummy_data","dummy_source",1
"YEM",27619.8,2009,"OH050","dummy_data","dummy_source",1
"YEM",0,2000,"OH050","dummy_data","dummy_source",1
"YEM",68245.8,2014,"OH050","dummy_data","dummy_source",1
"ZWE",33731.98,2012,"OH050","dummy_data","dummy_source",1
"ZWE",106558.02,2002,"OH050","dummy_data","dummy_source",1
"ZWE",39254.32,2007,"OH050","dummy_data","dummy_source",1
"ZWE",34362.82,2013,"OH050","dummy_data","dummy_source",1
"ZWE",28883.76,2010,"OH050","dummy_data","dummy_source",1
"ZWE",74215.22,2003,"OH050","dummy_data","dummy_source",1
"ZWE",37718.78,2000,"OH050","dummy_data","dummy_source",1
"ZWE",63628.98,2005,"OH050","dummy_data","dummy_source",1
"ZWE",26908.82,2006,"OH050","dummy_data","dummy_source",1
"ZWE",54623.78,2011,"OH050","dummy_data","dummy_source",1
"ZWE",32516.2,2008,"OH050","dummy_data","dummy_source",1
"ZWE",19968.22,2001,"OH050","dummy_data","dummy_source",1
"ZWE",75063.38,2004,"OH050","dummy_data","dummy_source",1
"ZWE",49476.8,2009,"OH050","dummy_data","dummy_source",1
"ZWE",34362.82,2014,"OH050","dummy_data","dummy_source",1
"AFG",873164.4,2004,"OH060","dummy_data","dummy_source",1
"AFG",394761,2006,"OH060","dummy_data","dummy_source",1
"AFG",327506.52,2013,"OH060","dummy_data","dummy_source",1
"AFG",873164.4,2009,"OH060","dummy_data","dummy_source",1
"AFG",538476.93,2005,"OH060","dummy_data","dummy_source",1
"AFG",647168.91,2000,"OH060","dummy_data","dummy_source",1
"AFG",739719.06,2011,"OH060","dummy_data","dummy_source",1
"AFG",761583.54,2008,"OH060","dummy_data","dummy_source",1
"AFG",400486.08,2012,"OH060","dummy_data","dummy_source",1
"AFG",707971.14,2010,"OH060","dummy_data","dummy_source",1
"AFG",873164.4,2003,"OH060","dummy_data","dummy_source",1
"AFG",873164.4,2001,"OH060","dummy_data","dummy_source",1
"AFG",327506.52,2014,"OH060","dummy_data","dummy_source",1
"AFG",384865.86,2007,"OH060","dummy_data","dummy_source",1
"AFG",873164.4,2002,"OH060","dummy_data","dummy_source",1
"CAF",21581.61,2010,"OH060","dummy_data","dummy_source",1
"CAF",12010.83,2005,"OH060","dummy_data","dummy_source",1
"CAF",54913.77,2013,"OH060","dummy_data","dummy_source",1
"CAF",9506.19,2004,"OH060","dummy_data","dummy_source",1
"CAF",54913.77,2014,"OH060","dummy_data","dummy_source",1
"CAF",16363.65,2011,"OH060","dummy_data","dummy_source",1
"CAF",1294.62,2002,"OH060","dummy_data","dummy_source",1
"CAF",1565.73,2000,"OH060","dummy_data","dummy_source",1
"CAF",36662.94,2007,"OH060","dummy_data","dummy_source",1
"CAF",9084.9,2006,"OH060","dummy_data","dummy_source",1
"CAF",13925.34,2001,"OH060","dummy_data","dummy_source",1
"CAF",13064.79,2012,"OH060","dummy_data","dummy_source",1
"CAF",39433.05,2009,"OH060","dummy_data","dummy_source",1
"CAF",12988.92,2003,"OH060","dummy_data","dummy_source",1
"CAF",26995.23,2008,"OH060","dummy_data","dummy_source",1
"CIV",73093.02,2012,"OH060","dummy_data","dummy_source",1
"CIV",10949.61,2000,"OH060","dummy_data","dummy_source",1
"CIV",94495.05,2005,"OH060","dummy_data","dummy_source",1
"CIV",9439.32,2008,"OH060","dummy_data","dummy_source",1
"CIV",68942.07,2009,"OH060","dummy_data","dummy_source",1
"CIV",100618.14,2010,"OH060","dummy_data","dummy_source",1
"CIV",48692.25,2001,"OH060","dummy_data","dummy_source",1
"CIV",67902.57,2002,"OH060","dummy_data","dummy_source",1
"CIV",42732.69,2007,"OH060","dummy_data","dummy_source",1
"CIV",54842.1,2013,"OH060","dummy_data","dummy_source",1
"CIV",54842.1,2014,"OH060","dummy_data","dummy_source",1
"CIV",137301.57,2011,"OH060","dummy_data","dummy_source",1
"CIV",122278.98,2003,"OH060","dummy_data","dummy_source",1
"CIV",126311.7,2004,"OH060","dummy_data","dummy_source",1
"CIV",91655.28,2006,"OH060","dummy_data","dummy_source",1
